scientific_name,latitude,longitude,url,image_url,observed_on,phenology,year,month
Yucca jaegeriana,37.2169783911,-114.4423850933,https://www.inaturalist.org/observations/251458676,https://inaturalist-open-data.s3.amazonaws.com/photos/449934889/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.2145384147,-114.4525651779,https://www.inaturalist.org/observations/251458675,https://inaturalist-open-data.s3.amazonaws.com/photos/449934864/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.2125865571,-114.4615623817,https://www.inaturalist.org/observations/251458674,https://inaturalist-open-data.s3.amazonaws.com/photos/449934861/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.201078,-114.468038,https://www.inaturalist.org/observations/251455294,https://inaturalist-open-data.s3.amazonaws.com/photos/449927704/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.153418859,-114.4635154491,https://www.inaturalist.org/observations/251455289,https://inaturalist-open-data.s3.amazonaws.com/photos/449927669/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1554938292,-114.4322609104,https://www.inaturalist.org/observations/251455284,https://inaturalist-open-data.s3.amazonaws.com/photos/449927632/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1533960275,-114.4443212307,https://www.inaturalist.org/observations/251455283,https://inaturalist-open-data.s3.amazonaws.com/photos/449927638/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1468684807,-114.3939474344,https://www.inaturalist.org/observations/251455279,https://inaturalist-open-data.s3.amazonaws.com/photos/449927598/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1513267892,-114.2897496847,https://www.inaturalist.org/observations/251452513,https://inaturalist-open-data.s3.amazonaws.com/photos/449923972/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1445266901,-114.2919386639,https://www.inaturalist.org/observations/251452512,https://inaturalist-open-data.s3.amazonaws.com/photos/449923961/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1363489639,-114.2933676879,https://www.inaturalist.org/observations/251452511,https://inaturalist-open-data.s3.amazonaws.com/photos/449923960/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1309507442,-114.2967072123,https://www.inaturalist.org/observations/251452509,https://inaturalist-open-data.s3.amazonaws.com/photos/449923945/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.1179401796,-114.3042523669,https://www.inaturalist.org/observations/251452507,https://inaturalist-open-data.s3.amazonaws.com/photos/449923935/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.0927146487,-114.3193852417,https://www.inaturalist.org/observations/251452502,https://inaturalist-open-data.s3.amazonaws.com/photos/449923910/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.078668,-114.336377,https://www.inaturalist.org/observations/251452498,https://inaturalist-open-data.s3.amazonaws.com/photos/449923886/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.073487,-114.344692,https://www.inaturalist.org/observations/251452497,https://inaturalist-open-data.s3.amazonaws.com/photos/449923881/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.048391,-114.328725,https://www.inaturalist.org/observations/251452495,https://inaturalist-open-data.s3.amazonaws.com/photos/449923882/medium.jpg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,36.5290930189,-114.1591339387,https://www.inaturalist.org/observations/251450774,https://inaturalist-open-data.s3.amazonaws.com/photos/449922517/medium.jpg,2024-11-02,No Evidence of Flowering,2024,11
Yucca jaegeriana,36.5291203011,-114.1583877227,https://www.inaturalist.org/observations/251450773,https://inaturalist-open-data.s3.amazonaws.com/photos/449922506/medium.jpg,2024-11-02,No Evidence of Flowering,2024,11
Yucca jaegeriana,37.4115220437,-115.3954309301,https://www.inaturalist.org/observations/251450388,https://inaturalist-open-data.s3.amazonaws.com/photos/449921871/medium.jpg,2024-10-30,No Evidence of Flowering,2024,10
Yucca jaegeriana,36.4402129444,-114.1970106356,https://www.inaturalist.org/observations/251449665,https://inaturalist-open-data.s3.amazonaws.com/photos/449920746/medium.jpg,2024-05-16,No Evidence of Flowering,2024,5
Yucca jaegeriana,35.538596,-114.92853,https://www.inaturalist.org/observations/251449094,https://inaturalist-open-data.s3.amazonaws.com/photos/449919267/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.56632,-114.931958,https://www.inaturalist.org/observations/251449093,https://inaturalist-open-data.s3.amazonaws.com/photos/449919270/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.558622,-114.932232,https://www.inaturalist.org/observations/251449092,https://inaturalist-open-data.s3.amazonaws.com/photos/449919269/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.537896,-114.930034,https://www.inaturalist.org/observations/251449088,https://inaturalist-open-data.s3.amazonaws.com/photos/449919262/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.537841,-114.930014,https://www.inaturalist.org/observations/251449087,https://inaturalist-open-data.s3.amazonaws.com/photos/449919260/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.489493,-114.936886,https://www.inaturalist.org/observations/251449086,https://inaturalist-open-data.s3.amazonaws.com/photos/449919259/medium.jpg,2024-04-25,No Evidence of Flowering,2024,4
Yucca jaegeriana,35.571736,-114.89388,https://www.inaturalist.org/observations/251447223,https://inaturalist-open-data.s3.amazonaws.com/photos/449916109/medium.jpg,2024-03-11,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.565971,-114.899434,https://www.inaturalist.org/observations/251447222,https://inaturalist-open-data.s3.amazonaws.com/photos/449916089/medium.jpg,2024-03-11,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.563353,-114.89912,https://www.inaturalist.org/observations/251447221,https://inaturalist-open-data.s3.amazonaws.com/photos/449916088/medium.jpg,2024-03-11,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.569743,-114.892619,https://www.inaturalist.org/observations/251447220,https://inaturalist-open-data.s3.amazonaws.com/photos/449916087/medium.jpg,2024-03-11,No Evidence of Flowering,2024,3
Yucca brevifolia,34.0227916667,-116.1036305,https://www.inaturalist.org/observations/251406118,https://inaturalist-open-data.s3.amazonaws.com/photos/449837341/medium.jpeg,2024-11-11,No Evidence of Flowering,2024,11
Yucca brevifolia,34.0221638333,-116.0732028333,https://www.inaturalist.org/observations/251405722,https://inaturalist-open-data.s3.amazonaws.com/photos/449836458/medium.jpeg,2024-11-11,No Evidence of Flowering,2024,11
Yucca jaegeriana,35.567008,-114.852285,https://www.inaturalist.org/observations/251379633,https://inaturalist-open-data.s3.amazonaws.com/photos/449781207/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.574739,-114.851821,https://www.inaturalist.org/observations/251379632,https://inaturalist-open-data.s3.amazonaws.com/photos/449781187/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.58215,-114.884767,https://www.inaturalist.org/observations/251379631,https://inaturalist-open-data.s3.amazonaws.com/photos/449781172/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.568476,-114.875545,https://www.inaturalist.org/observations/251379630,https://inaturalist-open-data.s3.amazonaws.com/photos/449781182/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.58298,-114.886788,https://www.inaturalist.org/observations/251379628,https://inaturalist-open-data.s3.amazonaws.com/photos/449781171/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.593336,-114.879001,https://www.inaturalist.org/observations/251379627,https://inaturalist-open-data.s3.amazonaws.com/photos/449781166/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.592968,-114.877854,https://www.inaturalist.org/observations/251379626,https://inaturalist-open-data.s3.amazonaws.com/photos/449781161/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.591991,-114.875963,https://www.inaturalist.org/observations/251379624,https://inaturalist-open-data.s3.amazonaws.com/photos/449781159/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.591,-114.878337,https://www.inaturalist.org/observations/251379623,https://inaturalist-open-data.s3.amazonaws.com/photos/449781152/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.596639,-114.897307,https://www.inaturalist.org/observations/251379622,https://inaturalist-open-data.s3.amazonaws.com/photos/449781149/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.596879,-114.898201,https://www.inaturalist.org/observations/251379620,https://inaturalist-open-data.s3.amazonaws.com/photos/449781147/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.596319,-114.89872,https://www.inaturalist.org/observations/251379619,https://inaturalist-open-data.s3.amazonaws.com/photos/449781139/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.592563,-114.905209,https://www.inaturalist.org/observations/251379615,https://inaturalist-open-data.s3.amazonaws.com/photos/449781136/medium.jpg,2024-03-07,No Evidence of Flowering,2024,3
Yucca jaegeriana,35.566215,-114.874782,https://www.inaturalist.org/observations/251379603,https://inaturalist-open-data.s3.amazonaws.com/photos/449781100/medium.jpg,2024-02-16,No Evidence of Flowering,2024,2
Yucca jaegeriana,35.573754,-114.878599,https://www.inaturalist.org/observations/251379602,https://inaturalist-open-data.s3.amazonaws.com/photos/449781098/medium.jpg,2024-02-16,No Evidence of Flowering,2024,2
Yucca jaegeriana,35.593256,-114.888308,https://www.inaturalist.org/observations/251379600,https://inaturalist-open-data.s3.amazonaws.com/photos/449781097/medium.jpg,2024-02-16,No Evidence of Flowering,2024,2
Yucca jaegeriana,35.604993,-114.893089,https://www.inaturalist.org/observations/251377926,https://inaturalist-open-data.s3.amazonaws.com/photos/449778067/medium.jpg,2024-02-16,No Evidence of Flowering,2024,2
Yucca jaegeriana,35.578303,-114.904607,https://www.inaturalist.org/observations/251377925,https://inaturalist-open-data.s3.amazonaws.com/photos/449778064/medium.jpg,2024-02-03,No Evidence of Flowering,2024,2
Yucca jaegeriana,35.572532,-114.912727,https://www.inaturalist.org/observations/251377923,https://inaturalist-open-data.s3.amazonaws.com/photos/449778063/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.60251,-114.914794,https://www.inaturalist.org/observations/251377922,https://inaturalist-open-data.s3.amazonaws.com/photos/449778059/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.602077,-114.916019,https://www.inaturalist.org/observations/251377919,https://inaturalist-open-data.s3.amazonaws.com/photos/449778047/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.601618,-114.913655,https://www.inaturalist.org/observations/251377918,https://inaturalist-open-data.s3.amazonaws.com/photos/449778045/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.602255,-114.913946,https://www.inaturalist.org/observations/251377914,https://inaturalist-open-data.s3.amazonaws.com/photos/449778044/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.607024,-114.916909,https://www.inaturalist.org/observations/251377911,https://inaturalist-open-data.s3.amazonaws.com/photos/449778029/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca jaegeriana,35.606251,-114.916061,https://www.inaturalist.org/observations/251377907,https://inaturalist-open-data.s3.amazonaws.com/photos/449778028/medium.jpg,2024-01-28,No Evidence of Flowering,2024,1
Yucca brevifolia,34.0711443639,-116.401241161,https://www.inaturalist.org/observations/251370284,https://inaturalist-open-data.s3.amazonaws.com/photos/449783939/medium.jpeg,2024-11-11,No Evidence of Flowering,2024,11
Yucca brevifolia,34.0748405736,-116.3998199255,https://www.inaturalist.org/observations/251369740,https://inaturalist-open-data.s3.amazonaws.com/photos/449761954/medium.jpeg,2024-11-11,No Evidence of Flowering,2024,11
Yucca brevifolia,34.7752500024,-118.44905,https://www.inaturalist.org/observations/251146775,https://inaturalist-open-data.s3.amazonaws.com/photos/449321990/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.7757633424,-118.4504166667,https://www.inaturalist.org/observations/251146638,https://inaturalist-open-data.s3.amazonaws.com/photos/449321706/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.7759500024,-118.4509116667,https://www.inaturalist.org/observations/251146598,https://inaturalist-open-data.s3.amazonaws.com/photos/449321587/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.7763866667,-118.4504383333,https://www.inaturalist.org/observations/251146495,https://inaturalist-open-data.s3.amazonaws.com/photos/449321304/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.6145033333,-117.891625,https://www.inaturalist.org/observations/251141269,https://inaturalist-open-data.s3.amazonaws.com/photos/449310816/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.6150250024,-117.8908383333,https://www.inaturalist.org/observations/251140135,https://inaturalist-open-data.s3.amazonaws.com/photos/449308439/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca brevifolia,34.7752500024,-118.44905,https://www.inaturalist.org/observations/251139844,https://inaturalist-open-data.s3.amazonaws.com/photos/449307711/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,35.45942,-115.6324083333,https://www.inaturalist.org/observations/251094617,https://inaturalist-open-data.s3.amazonaws.com/photos/449211079/medium.jpeg,2024-10-03,No Evidence of Flowering,2024,10
Yucca brevifolia,34.0957902535,-116.3181889057,https://www.inaturalist.org/observations/251078555,https://inaturalist-open-data.s3.amazonaws.com/photos/449178539/medium.jpeg,2024-11-09,No Evidence of Flowering,2024,11
Yucca jaegeriana,35.9100283333,-115.6697533333,https://www.inaturalist.org/observations/250851778,https://inaturalist-open-data.s3.amazonaws.com/photos/448727374/medium.jpeg,2024-11-05,No Evidence of Flowering,2024,11
Yucca brevifolia,34.5901080547,-117.1701670346,https://www.inaturalist.org/observations/250844955,https://static.inaturalist.org/photos/448714350/medium.jpeg,2024-11-07,No Evidence of Flowering,2024,11
Yucca brevifolia,34.0497388333,-116.2054883333,https://www.inaturalist.org/observations/250766832,https://inaturalist-open-data.s3.amazonaws.com/photos/448563725/medium.jpeg,2024-10-19,No Evidence of Flowering,2024,10
Yucca brevifolia,34.0777888333,-116.2160416667,https://www.inaturalist.org/observations/250618503,https://inaturalist-open-data.s3.amazonaws.com/photos/448259978/medium.jpeg,2024-11-05,No Evidence of Flowering,2024,11
Yucca jaegeriana,35.404093531,-115.7925767732,https://www.inaturalist.org/observations/250577753,https://static.inaturalist.org/photos/448179610/medium.jpeg,2024-11-05,No Evidence of Flowering,2024,11
Yucca brevifolia,34.4119665305,-117.3667845954,https://www.inaturalist.org/observations/250359741,https://inaturalist-open-data.s3.amazonaws.com/photos/447739490/medium.jpeg,2024-11-03,No Evidence of Flowering,2024,11
Yucca brevifolia,34.4110871458,-117.3686381808,https://www.inaturalist.org/observations/250359661,https://inaturalist-open-data.s3.amazonaws.com/photos/447739365/medium.jpeg,2024-11-03,No Evidence of Flowering,2024,11
